Name,Industry,Number of employees,Website,Key people,Revenue,Founded,Headquarters
"American Water Works Company, Inc.",Utilities Water and wastewater,"7,100 [2] (2019)",http://www.amwater.com/,"Susan Story , CEO and President",US$3.3 billion (2016) [1],1886,"Camden, New Jersey , United States"
"Ameriprise Financial, Inc.",Financial services,"~13,000 (December 2017) [1]",http://www.ameriprise.com,James M. Cracchiolo ( Chairman & CEO ),US$ 12.075 billion (2017) [1],1894,"Ameriprise Financial Center Minneapolis, Minnesota , U.S."
American States Water Company,water utilities,728,http://www.aswater.com,,$ 473.7 Million (As of 2013 [update] ) [1],1929,"San Dimas, California , United States"
American Tower Corporation,Diversified Communication Services,"4,752 [1] (2017)",http://americantower.com,"James D. Taiclet, Jr., Chairman, CEO, & President",US$ 6.664 billion (2017),1995 ; 24 years ago ( 1995 ),"Boston, Massachusetts , U.S."
American Financial Group,Financial Services,"7,600 [3] (2017)",http://www.afginc.com,Carl H. Lindner (Founder) S. Craig Lindner ( Co-CEO ) ( Co-President ) & ( Director ) Carl H. Lindner III ( Co-CEO ) ( Co-President ) & ( Director ),US$ 4.75 billion ( FY 2011 ) [1],1872,"Great American Tower at Queen City Square Cincinnati , OH"
Pacific Gas and Electric Company,Electricity Natural gas,"~23,000 (2017)",https://www.pge.com,"PG&E Corporation: Bill Johnson (Chairman of the Board, Acting CEO) Jason P. Wells (Senior VP & CFO) David S. Thomason (Vice President & Controller) Pacific Gas & Electric Company: Forrest E. Miller (Chairman of the Board) Nickolas Stavropoulos (President & COO) David S. Thomason (Vice President & CFO)",US$ 17.14 billion (2017),1905 ; 114 years ago ( 1905 ),"Pacific Gas & Electric Building San Francisco , California , United States"
American Homes 4 Rent,Real Estate Investment Trust,,https://www.americanhomes4rent.com/,David P. Singelyn (CEO),,2012 ( 2012 ),"Agoura Hills, California , United States"
"American International Group, Inc.",Financial services Insurance,"~49,800 (2017)",http://www.aig.com,Brian Duperreault ( President & CEO ) Mark Lyons ( CFO ),US$ 47.389 billion (2018),"December 19, 1919 ; 99 years ago ( 1919-12-19 ) [1] Shanghai , China","New York City , New York , United States"
"American Axle & Manufacturing, Inc.",Automotive industry,"25,000 [3] (2017)",http://www.aam.com/,,$ 6.27 billion (FY 2017) [1],1994,"Detroit, Michigan , USA"
"American Electric Power Company, Inc.",Electric utilities,"17,666 [3] (2017)",https://www.aep.com/,Nick Akins (CEO),US$ 15.357 billion (2013) [1] US$ 14.945 billion (2012) [1],1906,"Columbus, Ohio , U.S."
"American Eagle Outfitters, Inc.",Retail,"45,000 [1] (2018)",http://ae.com,Jay Schottenstein (Chairman and interim CEO),US$ 4.036 billion (2018) [1],1977 ; 42 years ago ( 1977 ),"Southside Works 77 Hot Metal Street Pittsburgh , Pennsylvania , U.S."
American Campus Communities Inc.,Dormitory,"3,183 (2017)",http://www.americancampus.com/,"Edward Lowenthal, Chairman William C. Bayless, Jr., CEO Jonathan A. Graf, CFO",$0.741 billion (2017),1993 ; 26 years ago ( 1993 ),"Austin, Texas"
Ambev S.A.,Drink,"46,500",http://www.ambev.com.br,"Bernardo Paiva, ( Chairman & CEO )",US$ 13.0 billion (2017),1999,"São Paulo , Brazil"
"Amber Road, Inc.",Enterprise software,,http://www.amberroad.com/,,,1990,"East Rutherford, New Jersey , United States"
Synovus Financial Corporation,Banks,"4,651 (2018) [1]",http://www.synovus.com,"Kessel Stelling, Chairman/CEO","US$ 0 1,624.398 million (2018) [1]",1888,"Columbus, Georgia , USA"
American Express Company,Banking Financial services,"~59,000 (December 2018) [1]",https://www.americanexpress.com/,Stephen J. Squeri ( Chairman & CEO ) Jeffrey C. Campbell ( Executive VP & CFO ),US$ 36.986 billion (2018) [1],"March 18, 1850 ; 169 years ago ( 1850-03-18 ) , in Buffalo, New York , U.S.","200 Vesey Street , New York City, New York , United States"
Aluminum Corporation of China Limited,Metals,"103,493 (2013)","http://www.chalco.com.cn,http://www.chinalco.com","Xiong Weiping (CEO) , Ge Honglin (Chairman of the Board)",RMB 71.1 billion (2013),"2001 ; 18 years ago ( 2001 ) ( Beijing , China )","Beijing , China"
Ameren Corporation,Utilities,"8,615 [3] (2017)",http://www.ameren.com,"Warner L. Baxter ( Chairman , President & Chief Executive Officer ) Martin J. Lyons, Jr. ( Ameren Services Chairman & President ) Michael L. Moehn ( Ameren Missouri Chairman & President ) Richard J. Mark ( Ameren Illinois Chairman & President ) Shawn E. Schukar ( Ameren Transmission Chairman & President )",US$ 6.08 billion [2] ( 2016 ),1997,"St. Louis, Missouri , U.S."
Amcor plc,Packaging,"35,000+ [3]",https://www.amcor.com,"Ron Delia, Managing Director and Chief Executive Officer [3]",US$ 9.3 billion (2018) [3],"As ""Australian Paper Manufacturers"" - 1860 Became Amcor Ltd.- 1986 Became Amcor plc- 2019 [1]","Warmley , Bristol , United Kingdom [2]"
Vectren Corporation,Utilities,"5,400",http://www.vectren.com/,"Carl Chapman, CEO",US$ 2.232 billion ( FY 2012 ) [1],2000,"Evansville, Indiana , United States"
Vitamin Shop Industries Inc.,Retail,,http://vitaminshoppe.com,"Sharon Leite, [3] CEO ;
Bill Wafford, [4] CFO",,"1977 ; 42 years ago ( 1977 ) (as Vitamin Shoppe Industries, Inc.)","Secaucus, New Jersey , U.S. [1]"
Vitamin Cottage Natural Grocers,Grocery store Health food store,,http://naturalgrocers.com,,,1955 ; 64 years ago ( 1955 ),"Lakewood , Colorado , U.S."
Visteon Corporation,Automotive industry,"10,000 [1] (2017)",http://visteon.com,Sachin Lawande (President and CEO),US$ 3.146 billion (2017),"2000 in Michigan , USA","Van Buren Township, Michigan , USA"
Ultrapar Participações S.A.,Conglomerate,16.400,http://www.ultra.com.br/,"Pedro Wongtschowski, ( Chairman ) Frederico Fleury Curado, ( CEO )",US$ 23.3 billion (2018),"August 30, 1937","São Paulo , Brazil"
Vista Outdoor Inc.,shooting sports and outdoor products,"5,800",http://www.vistaoutdoor.com,Chris Metz ( CEO ),,"2015, spun off from Alliant Techsystems","Anoka , Minnesota , United States [1] [2]"
Vici Properties,Real estate investment trust,140 [2] (2018),https://viciproperties.com,,$898 million [1] (2018),"October 6, 2017 ; 2 years ago ( 2017-10-06 ) Paradise , Nevada , U.S.","New York City , New York , U.S."
Viad Corp,,,http://www.viad.com,Richard H. Dozer ( Chairman ) Steve W. Moster ( President and CEO ),,1926 (as Motor Transit Corporation) 1930 (as The Greyhound Corporation) 1990 (as Greyhound Dial Corporation) 1991 (as The Dial Corp) 1996 (as Viad Corp),"Phoenix, Arizona , United States"
Vivint Solar,Energy,,https://www.vivintsolar.com,"David Apalone Bywater, CEO Bryan Christiansen, Chief Operating Officer Thomas Plagemann, Chief Commercial Officer",,2011,"Lehi, Utah"
Visa Inc.,Financial services,"~ 17,000 (2018)",https://visa.com,Alfred F. Kelly ( CEO ),US$ 20.609 billion (2018) [2],"1958 ; 61 years ago ( 1958 ) (as BankAmericard) Fresno, California , United States","Foster City , [1] California , United States"
Vishay Intertechnology,electronics,"approximately 20,900 (2011)","http://www.vishay.com/,https://www.wikidata.org/wiki/Q2528284?uselang=en#P856","Marc Zandman , Executive Chairman, Chief Business Development Officer, Dr. Gerald Paul , President and CEO, Chief Technical Officer",$2.594 billion USD (2011),1962 ; 57 years ago ( 1962 ),"Malvern, Pennsylvania , United States"
Vipshop,E-commerce,,"http://www.vip.com/,https://www.wikidata.org/wiki/Q19854317?uselang=en#P856",,,December 2008,
"Versar, Inc.","Program and Construction Management, Environmental Services, and Security Systems [1]",400 (2013) [4],http://www.versar.com/,Dwane Stone (CEO),US$ 102.622 million (2013.6) [2],1969,"Springfield , VA"
VF Corporation,Apparel Accessories,"50,000 (2019) [1]",http://vfc.com,"Steve Rendle (Chairman, President and CEO)",US$12 billion (2019) [1],"October 1899 ; 120 years ago ( 1899-10 ) (as Reading Glove and Mitten Manufacturing Company) Reading , Pennsylvania , U.S.","Denver , Colorado , U.S."
Vermilion Energy Inc.,Petroleum,698 [2],http://vermilionenergy.com,"Lorenzo Donadeo , chair Anthony Marino , pres,ceo Michael Kaluza"", coo,exec vp",US$ 2.013 billion 2018 [1],1994,"Calgary, Alberta , Canada"
"VEREIT, Inc.",Financial,350 [3] (2017),,Glenn Rufrano (CEO) [2],,"2010 ; 9 years ago ( 2010 ) in Maryland , the United States","Phoenix, Arizona , United States"
"Ventas, Inc.",Real estate investment trust,493 [2] (2017),http://www.ventasreit.com,"Debra Cafaro , Chairman and CEO",US$ 3.076 billion (2014) [1],1998,353 North Clark Chicago
Veeva Systems Inc.,Software,,http://veeva.com,"Peter Gassner , Co-founder and CEO",US$ 862.2 million (FY JAN 31 2019),2007,"Pleasanton, California , United States"
Vector Group Ltd.,Diversified holding,"1,555 [5]",http://vectorgroupltd.com,"Bennett S. LeBow Chairman Howard Lorber President and Chief Executive Officer Richard Lampen Executive Vice President [2] J. Bryant Kirkland III Senior Vice President, Chief Financial Officer and Treasurer [2] Marc N. Bell Senior Vice President, General Counsel and Secretary [2] Ronald J. Bernstein President and Chief Executive Officer of Liggett Group LLC and Liggett Vector Brands LLC [2]",$1.87 billion (FY 2018) [4],1986 (33 years ago) ( 1986 ) . [1],"Miami , Florida , United States"
Veritiv Corporation,"Pulp and paper , Logistics , Fulfillment","8,900 [1] (2017)","http://www.veritivcorp.com,https://www.wikidata.org/wiki/Q27988208?uselang=en#P856","Mary A. Laschinger , Chairman and CEO",,July 2014 ; 5 years ago ( 2014-07 ),"Atlanta, Georgia , United States"
Vapotherm Inc.,"Medical Device, Respiratory therapy",116 (2015),http://vtherm.com,Joe Army President & Chief Executive Officer Lindsay Becker Human Resources Manager Lise Halpern VP of Marketing & Clinicals Som Kovvuri VP of Regulatory Affairs & Quality Assurance John Landry VP & Chief Financial Officer Mike Webb VP of Research & Development George Dungan VP of Innovation Kevin Thibodeau VP of International Sales John Coolidge VP of Operations Buck Weller VP of U.S. Sales,,"January 1, 1999 ( 1999-01-01 ) in Stevensville, MD , U.S.","Exeter, New Hampshire , United States"
Vedanta Resources Limited,Metals and Mining,"25,035 (2017) [1]",http://www.vedantaresources.com/,Anil Agarwal (Executive Chairman) Navin Agarwal ( Executive Vice Chairman ) Srinivasan Venkatakrishnan ( CEO ),"US$ 11,550.1 million (2017) [1]","Mumbai , Maharashtra , India (1976)","London, United Kingdom"
Vedanta Limited,Mining,"Approx. 60,000+ (2017)",http://www.vedantalimited.com/,Anil Agarwal (businessman) ( Chairman Emeritus ) Navin Agarwal ( Chairman ) Srinivasan Venkatakrishnan ( Chief Executive Officer ) Arun Kumar ( CFO ),₹717 billion (FY2017),1979 as Sesa Goa,Mumbai- India
Verizon Communications Inc.,Telecommunications Mass media,"139,400 (March 31, 2019)",http://verizon.com,"Hans Vestberg ( Chairman , CEO )",US$ 130.86 billion (2018),"October 7, 1983 ; 36 years ago ( 1983-10-07 )","1095 Avenue of the Americas , New York City , New York , U.S."
"Valhi, Inc.",holding company,"8,000",http://www.valhi.net,"Steven L. Watson, Chairman, President and CEO",US$ 1.863 Billion ( FY 2014 ) [1],1987,"Dallas, Texas , U.S."
Varian Medical Systems Inc.,Medical Technology,"7,174 [1]",http://www.varian.com,"Dow R. Wilson , President and CEO","US$ 2,919.1 million (2018) [1] US$ 2,619.3 million (2017) [1]",1948 ; 71 years ago ( 1948 ),"Palo Alto, California , U.S."
"VAALCO Energy, Inc.",Petroleum industry,"108, including 75 in Gabon (2018)",https://www.vaalco.com/,"Cary Bounds, CEO Andrew L. Fawthrop, Chairman Phil Patman, CFO",$104 million (2018),1985 ; 34 years ago ( 1985 ),"Houston , Texas, United States"
Vail Resorts,,"15,000 [1]",http://www.vailresorts.com/,"Robert A. Katz , CEO",,1997,"Broomfield , Colorado , USA"
Vale S.A.,Metals and Mining [1],"76,531 (2014) [3]",http://www.vale.com/EN/Pages/default.aspx,"Eduardo Bartolomeo, Chief Executive Officer Luciano Siani, Chief Financial Officer [2]",US$ 34.0 billion (2017) [1],"1 June 1942 ; 77 years ago ( 1942-06-01 ) (as Companhia Vale do Rio Doce) Itabira , Minas Gerais , Brazil","Rio de Janeiro , Brazil"
Valaris plc,Petroleum industry,"4,400 (2018)",http://valaris.com,"Paul E. Rowsey III, Chairman Thomas Burke, CEO & President Jonathan H. Baksht, CFO Mary Francis , director",$1.705 billion (2018),1975 ; 44 years ago ( 1975 ),"London , United Kingdom (incorporation) San Felipe Plaza Houston, Texas , USA (operational)"
Valero Energy Corporation,Oil and gas,"10,015 (January 2018) [1]",http://www.valero.com,Joseph W. Gorder ( President & CEO ),US$ 117.033 billion (2018) [1],"January 1, 1980 ; 39 years ago ( 1980-01-01 )","San Antonio , Texas , United States"
"Urstadt Biddle Properties, Inc.",Real estate investment trust,51,http://www.ubproperties.com,"Charles J. Urstadt , chairman Willing L. Biddle, president and CEO","$135,400,000.",1969,"Greenwich, Connecticut"
Valmont Industries,Manufacturing,,"http://www.valmont.com/,https://www.wikidata.org/wiki/Q7912506?uselang=en#P856","Stephen G. Kaniewski, President and CEO",,,
US Foods,Food industry,"25,000 (2018) [2]",http://www.usfoods.com/,Pietro Satriano (President & CEO ),US$ 24.147 billion (2017) [1],"August 1, 1989 ; 30 years ago ( 1989-08-01 )","Rosemont, Illinois , United States"
"USANA Health Sciences, Inc.",Multi-Level Marketing of Nutritional products,"1,911 (2019)",http://usana.com,"Myron Wentz , Ph.D. (Founder & Chairman ) Kevin Guest ( CEO ) Jim Brown (President and Chief Operating Officer) James Bramble (Chief Legal Officer & General Counsel) Dan Macuga ( CCO )",,"West Valley City, Utah (1992 ( 1992 ) )","West Valley City, Utah , U.S."
"Universal Technical , Inc.",Education,,https://uti.edu,Kim McWaters CEO [1],,1965,"Scottsdale, Arizona"
Unum Group,"Employee benefits (disability, life and critical illness insurance)","9,400 (2016) [1]",http://unum.com,"Rick McKenney , President and CEO Thomas Watjen, Chairman of the Board ; Jack McGarry, CFO",$11.598 billion (2018) [1],,"Chattanooga, Tennessee"
Universal Corporation,,,,,,,"Richmond, Virginia [1]"
Universal American Corporation,,,http://www.universalamerican.com,,,,"White Plains, NY"
Unitil Corp.,public utility,,http://www.unitil.com,,$ 366.9 Million  (As of 2013 [update] ) [1],1984,"Hampton , New Hampshire , United States"
Univar Solutions,,"10,000 [2] (2017)",http://univarsolutions.com/,"Stephen D. Newlin, chairman, president.  David Jukes, chief executive officer",$8.3 billion (2017) [1],"Seattle , Washington , United States (1924 ( 1924 ) )","Downers Grove, Illinois"
"Universal Health Services, Inc.",,"87,000 (2018)",http://uhsinc.com,"Alan B. Miller (Chairman, CEO and Founder)",,"April 1979 ; 40 years ago ( 1979-04 ) King of Prussia , Pennsylvania , U.S.","King of Prussia , Pennsylvania , U.S."
"United Rentals, Inc.",,"18,800 [1] (2019)",https://www.unitedrentals.com/,Michael J. Kneeland ( Chairman of the Board ) Matthew Flannery ( CEO ) Dale Asplund ( COO ) Jessica Graziano ( CFO ),US$ 8.05 billion (2018),September 1997 ; 22 years ago ( 1997-09 ),"Stamford , Connecticut , U.S."
UnitedHealth Group Incorporated,Managed health care,"300,000 (2019)",http://unitedhealthgroup.com,Stephen J. Hemsley ( Chairman ) [1] Dave Wichmann ( CEO ),$226.2 billion (2018),1977 ; 42 years ago ( 1977 ),"Minnetonka, Minnesota , U.S."
Unisys Corporation,"IT services , Information technology","< 22,000 (2018)",https://www.unisys.com/,Peter Altabef (CEO),$2.83 billion (2018) [1],1986 ; 33 years ago ( 1986 ),"Blue Bell, Pennsylvania , United States"
United Technologies Corporation,Conglomerate,"240,000 (2018) [3]",http://www.utc.com,"Gregory J. Hayes ( President , Chairman and CEO ) [2]",US$ 66.501 billion (2018) [3],1934 ; 85 years ago ( 1934 ) (as United Aircraft Corporation) 1975 ; 44 years ago ( 1975 ) (as United Technologies Corporation),"Farmington, Connecticut , United States [1]"
"United Parcel Service, Inc.",Courier,"481,000 (2018) [3]",https://www.ups.com/,David Abney (Chairman and CEO),US$ 71.861 billion (2018) [2],"August 28, 1907 ; 112 years ago ( 1907-08-28 ) Seattle , Washington , U.S. as The American Messenger Company","55 Glenlake Parkway, [1] Sandy Springs , Georgia , U.S."
UniFirst Corporation,"Apparel industry , Workwear , Uniform service","14,000",https://unifirst.com,Steven S. Sintros ( President & CEO ),US$ 1.7 billion (FY 2018) [1],"July 12, 1936 ; 83 years ago ( 1936-07-12 )","Wilmington, Massachusetts , U.S."
Union Pacific Corporation,Transportation,"41,967 (2018) [1]",http://www.up.com,"Lance M. Fritz ( Chairman , President , and CEO )",US$ 22.832 billion (2018) [1],1862 ( 1862 ),"Omaha, Nebraska , United States"
UIL Holdings Corporation,Holding Company,,http://www.uil.com/,"James P. Torgerson (CEO) Anthony Vallillo - COO
Linda Randell - Chief Legal Counsel
Diane Pivirotto - VP of Human Resources
Joseph Santamaria - CIO
Rich Nicholas - CFO Robert Allessio - President Gas Companies",,1971,"Orange , Connecticut , United States"
"UMH Properties, Inc.",,340 (2017),http://www.umh.com/,"Eugene W. Landy, Chairman Samuel A. Landy, President & CEO Anna T. Chew, CFO",$0.112 billion (2017),1968 ; 51 years ago ( 1968 ),"Freehold Township, New Jersey"
"UDR, Inc.",Real estate investment trust,"1,542 (2017)",http://www.udr.com/,"Thomas W. Toomey, Chairman , CEO & President Joseph D. Fisher CFO",$0.984 billion (2017),1972 ; 47 years ago ( 1972 ),"Highlands Ranch, Colorado"
UGI Corporation,Energy industry,"7,700 (2018)",https://www.ugicorp.com/,"Marvin O. Schlanger, Chairperson John L. Walsh, President & CEO Ted J. Jastrzebski, CFO",$7.651 billion (2018),1882 ; 137 years ago ( 1882 ),"King of Prussia, Pennsylvania"
"Under Armour, Inc.","Apparel , accessories","15,800 ( 2018 )",http://underarmour.com,Kevin Plank ( Chairman and CEO ) Patrik Frisk ( President and COO ),US$ 5.2 billion (2018),1996 ; 23 years ago ( 1996 ),"Baltimore, Maryland , U.S."
Unilever plc,Consumer goods,"155,000 (2019)",http://www.unilever.com,Marijn Dekkers ( Chairman ) Alan Jope ( CEO ) Graeme Pitkethly ( CFO ),€50.982 billion (2018),2 September 1929 ; 90 years ago ( 1929-09-02 ),"Unilever House , London , UK Rotterdam , Netherlands [1]"
United States Cellular Corporation,Telecommunications,"10,300 (2018)",http://uscellular.com,,$4.00 billion USD (2015),1983 ; 36 years ago ( 1983 ),"Chicago , Illinois , U.S."
Tyler Technologies Inc.,Software,"4,300 (2018)",https://www.tylertech.com/,"John S. Marr Jr., Executive Chairman of the Board H Lynn Moore Jr., CEO & President",,1966 ( 1966 ),"Plano, Texas , United States"
"Tyson Foods, Inc.",Food processing,"122,000 [2]",http://www.tysonfoods.com/,Noel White (CEO and President),US$ 40.052 billion (2018) [1] US$ 38.260 billion (2017) [1],1935 ; 84 years ago ( 1935 ),"Springdale, Arkansas , U.S."
UBS Group AG,"Banking , Financial services","66,888 (2018) [1]",https://www.ubs.com/,Axel A. Weber (Chairman) Sergio Ermotti (CEO),US$ 30.21 billion (2018) [1],22 April 1862 ; 157 years ago ( 1862-04-22 ) As Bank in Winterthur,"Bahnhofstrasse 45 Zürich, Switzerland 8001 Aeschenvorstadt 1 Basel , Switzerland 4051"
Tyco International plc,Security,"69,000 (2011) [1]","http://www.tyco.com/,#cite_note-AR-1",George R. Oliver ( CEO ) Edward D. Breen ( Chairman ),US$17.36 billion (2011) [1],1960 ; 59 years ago ( 1960 ) (incorporated 1962),"Incorporation : Cork , Ireland Operational/Corporate : Princeton, New Jersey , United States (prior to merger with Johnson Controls)"
United States Steel Corporation,Steel,"29,800 [2] (2018)",http://www.ussteel.com,David S. Sutherland (Chairman) David Burritt (President and CEO),US$ 12.25 billion (2017) [1],"March 2, 1901 ; 118 years ago ( 1901-03-02 ) by merger of Carnegie Steel with Federal Steel Company & the National Steel Company","U.S. Steel Tower Pittsburgh , Pennsylvania , US"
Twilio Inc.,Communications,,https://www.twilio.com/,,US$ 650.1 million [2],2008 ; 11 years ago ( 2008 ),"San Francisco , United States"
U.S. Bancorp,"Banking, Financial services","72,402 (December 2017) [1]","https://www.usbank.com/,https://www.wikidata.org/wiki/Q739084#P856","Andrew Cecere ( Chairman , President and CEO )",US$ 22.057 billion (2017) [1],"September 9, 1968 ; 51 years ago ( 1968-09-09 )","US Bancorp Center , Minneapolis , Minnesota , United States"
"Uber Technologies, Inc.",Transportation,"22,263 worldwide, including 11,488 outside the United States (2018)","https://www.uber.com/,https://www.wikidata.org/wiki/Q780442?uselang=en#P856",Ronald Sugar ( Chairman ) Dara Khosrowshahi ( CEO ) Nelson Chai ( CFO ) Thuan Pham ( CTO ) Tony West ( CLO ),US$ 11.27 billion (2018),March 2009 ; 10 years ago ( 2009-03 ),"San Francisco, California , U.S."
Tutor Perini Corporation,construction,"10,061 [2] (2017)",http://www.tutorperini.com/,"Ronald Tutor , CEO",US$4.76 billion (2017) [1],1894,"Sylmar, California , United States"
Turquoise Hill Resources,Mining & Exploration,,http://www.turquoisehill.com,"John Macken , President Kay Priestly , ceo Christopher Bateman cfo",US $ 179.05 million (2011) 124% [3],1994,"Vancouver , Canada"
Tupperware Brands Company,"Consumer Products, Direct selling , Household goods","13,500 (2010) [2]",http://www.tupperwarebrands.com/,"Patricia Stitzel, CEO [1]","$2,300.4 million (2010) [2]",1946,"Kissimmee, Florida , United States"
Turkcell İletişim Hizmetleri A.Ş.,Telecommunications,"12,834 (2011) [2]",http://www.turkcell.com.tr/,Ahmet Akça ( Chairman ) Murat Erkan ( CEO ),₺ 9.370 billion (2011) [1],1994,"Istanbul , Turkey"
Tufin,Network Security,Over 300 (in 2017),https://www.tufin.com/,,,2005,"Tel Aviv, Israel"
Taiwan Semiconductor Manufacturing Company Limited (TSMC),Semiconductors,"48,000 (2018)",http://www.tsmc.com,Mark Liu (Chairman) C.C. Wei (CEO and Vice Chairman),NT$ 977.447 billion (US$32.891 billion) (2017) [1],"Industrial Technology Research Institute , Hsinchu , Taiwan (1987 ; 32 years ago ( 1987 ) )","Hsinchu Science and Industrial Park , Taiwan"
Trupanion,Pet insurance,,http://trupanion.com/,,,,"Seattle, Washington , U.S."
Trulia,Real Estate,,http://www.trulia.com,,,2005,"San Francisco, CA, USA"
Triple-S Management Corporation,Financial services Insurance,"3,420 (2017)",https://www.triplesmanagement.com/,"Luis A. Clavell-Rodríguez (Chairman of the Board) Cari M. Domínguez (Vice Chairman of the Board) Roberto García-Rodríguez, Esq. (President & CEO) Juan J. Román-Jiménez (Executive VP & CFO)",US$ 2.92 billion (2017),"1959 ; 60 years ago ( 1959 ) , in San Juan , Puerto Rico","San Juan , Puerto Rico"
Tronox Limited,Mining ; chemical manufacturing,"~3,400 (2019)",http://tronox.com,Jeff Quinn (Chief Executive Officer) Jean-François Turgeon (Executive Vice President and Chief Operating Officer) Timothy C. Carlson (Chief Financial Officer and Director),"$1,819 million (2018)",2006 ; 13 years ago ( 2006 ),"Stamford, Connecticut"
Trinseo,Manufacturing,,http://www.Trinseo.com,Frank Bozich ( CEO ),,June 2010 ; 9 years ago ( 2010-06 ) (as Styron),"Berwyn, Pennsylvania , U.S."
"Triumph Group, Inc.","Manufacturing , Aerospace","14,309 (2017)",http://www.triumphgroup.com/,"Daniel J. Crowley, President and CEO [1] Jim McCabe, SVP and CFO [2]",,1993,"Berwyn, Pennsylvania , United States"
Trinity Industries Inc.,Conglomerate,"15,605 [1] (2017)",http://www.trin.net/Default.asp,"Timothy R. Wallace (CEO, Chairman of the Board, President, and Chairman of Trinity Rail Group) James E. Perry , CFO and Vice President D. Stephen Menzies , Senior Vice President; Group President of Trinity Rail William A. McWhirter , Senior Vice President; Group President Charles Michel , Vice President, CAO and Controller Mary E. Henderson , Vice President and Chief Audit Executive Virginia Gray , Vice President (Organizational Development) Antonio Carrillo , Vice President",$US 4.4 billion (2013),"Dallas , Texas , United States (1933)","Dallas, Texas, United States"
TriNet Group,Professional Employer Organization,"3,622 (2019)",http://www.trinet.com,"Burton Goldfield , President & CEO",US$ 3.5 billion (2018),"San Leandro , California , U.S. (1988)","Dublin , California , U.S."
TreeHouse Foods Inc.,Dry grocery product manufacturer,"1,000 (approximate)",http://www.sturmfoods.com/index.html,,$77.4 million USD (2006),1905,"Manawa, Wisconsin , United States"
Tredegar Corporation,,Over 2800 (2015 [1] ),http://tredegar.com,,,,"Richmond, Virginia , United States"
"Trex Company, Inc.",Consumer Discretionary,"1,214 (December 31, 2018)",http://trex.com,James E. Cline (president and CEO) [1],US$ 565 million (2017) [2],1996 ( 1996 ),"Winchester, Virginia , U.S."
TransUnion,Information technology,"~5,100 (2017)",https://www.transunion.com/,Christopher A. Cartwright (President & CEO) Todd M. Cello (Executive VP & CFO),US$ 1.93 billion (2017),"February 8, 1968 ; 51 years ago ( 1968-02-08 )","Chicago , Illinois , United States"
Tribune Media Company,Mass media,"8,200 (2016)",http://www.tribunemedia.com,Bruce Karsh (Chairman) Peter Kern (Interim CEO),US$1.94 billion (2016),"June 10, 1847 ; 172 years ago ( 1847-06-10 ) (as Chicago Daily Tribune) 1861 ; 158 years ago ( 1861 ) (as Tribune Company)","Chicago , Illinois , U.S."
Transportadora de Gas del Sur,Natural gas extraction,644 (as of 2007),http://www.tgs.com.ar/Home?Lang=EN,"Joao Ferreira Bezerra de Souza, Chairman of the board Mariano Pablo Gonzalez, Vice Chairman of the Board Gonzalo Castro Olivera, Chief Financial and Administrative Officer","ARS 1,309.50 M (2007, ~US$413.26 M) [1]","December 28, 1992","Buenos Aires , Argentina"
"The Travelers Companies, Inc.",Insurance Financial services,"~30,800 (December 2017) [2]",http://www.travelers.com,Alan D. Schnitzer (Chairman and CEO) Jay S. Benet (Vice Chairman),US$ 28.902 billion (2017) [2],1853 ; 166 years ago ( 1853 ) (as St. Paul Fire & Marine) 2004 ( 2004 ) (as The Travelers Companies),"New York City , New York , United States [1]"
TransDigm Group Incorporated,"Manufacturing , Aerospace","22,709 (2019)",http://www.transdigm.com/,"Kevin M. Stein, Chief Executive Officer ; Raymond F. Laubenthal, President and Chief Operating Officer ; Gregory Rufus, Chief Financial Officer ; James Riley, Executive Vice President ; Robert S. Henderson, Executive Vice President",US$ 5.50 billion (2018),1993,"Cleveland, Ohio , United States"
Tower International,Automotive industry,"7,600",http://www.towerinternational.com/,James C. Gouin  (CEO) Pelle Malmhagen (President) Michael Rajkovic (COO) Jeff Kersten (Executive VP and CFO),US$ 2.0 billion ( FY 2017 ),1993,"Livonia, Michigan , United States"
TC Energy,Oil and gas Electricity,"7,000 [2]",http://tcenergy.com,"Russ Girling , President and CEO",C$ 13.68 billion (2018) [1],1951,"TransCanada Tower , Calgary , Alberta , Canada"
Transocean Ltd.,"Oilfield services , offshore drilling & equipment","9,100 (2015)",http://www.deepwater.com/,"Jeremy D. Thigpen, President & CEO Merrill A. Miller, Jr. , Chairman Mark L. Mey, CFO John B. Stobart, COO",US$7.386 billion (2015),1973 ; 46 years ago ( 1973 ),"Vernier, Switzerland"
TransAlta Corporation,Electricity,"2,400+ (2011)",http://www.transalta.com,"Dawn Farrell (CEO) , Ambassador Gordon D. Giffin (Board Chair)",CA$ 2.8 billion (2010),1911,"Calgary , Alberta , Canada"
Toronto-Dominion Bank,Financial services,"85,000 (FTE, F2014) [5]",https://www.td.com/about-tdbfg/our-business/index.jsp,"Bharat Masrani , CEO",$36.1 billion CAD (F2017) [3],1 February 1955 ; 64 years ago ( 1955-02-01 ) [note 1] [1] [2],"Toronto-Dominion Centre Toronto , Ontario , Canada"
The Toro Company,"Irrigation supplies, landscape & turf maintenance products","6,134 ( full-time ) [2]",http://toro.com,"Richard Olson, President and CEO, Michael J. Hoffman, Chairman of the Board",US$2.505 billion (2017) [1],1914,"Bloomington, Minnesota , U.S."
